sessionID,userID,kWhDelivered,Estimated_Revenue
1_1_191_805_2018-10-31 14:54:12.905656,365.0,4.232,1.1443328
1_1_191_782_2018-10-31 14:58:45.363122,756.0,16.921,4.575438
1_1_191_806_2018-10-31 15:00:58.679531,,1.288,0.34827518
1_1_191_786_2018-10-31 15:11:22.818444,,1.127,0.3047408
1_1_191_793_2018-10-31 15:13:06.823778,458.0,23.627,6.3887405
1_1_191_792_2018-10-31 15:29:09.179318,742.0,2.725,0.73683995
1_1_179_790_2018-10-31 16:16:27.024234,,0.833,0.2252432
1_1_179_777_2018-10-31 17:43:25.555328,,0.76,0.20550399
1_1_179_783_2018-10-31 19:08:07.046430,607.0,12.497,3.3791885
1_1_179_798_2018-10-31 19:43:19.324698,336.0,14.23,3.8477917
1_1_191_782_2018-10-31 20:07:30.523270,331.0,7.648,2.0680192
1_1_179_790_2018-10-31 20:10:31.701706,,0.749,0.2025296
1_1_193_825_2018-10-31 21:03:50.959013,1049.0,9.877,2.6707406
1_1_194_821_2018-10-31 21:46:01.926364,1074.0,9.866,2.6677663
1_1_178_823_2018-10-31 22:51:42.024975,220.0,3.635,0.98290396
1_1_193_827_2018-10-31 23:09:54.309339,76.0,4.106,1.1102624
1_1_179_777_2018-10-31 23:15:37.624005,551.0,1.412,0.38180476
1_1_179_797_2018-10-31 23:22:17.348188,1078.0,6.058,1.6380831
1_1_193_820_2018-10-31 23:25:58.958027,423.0,7.283,1.9693232
1_1_193_819_2018-11-01 00:08:16.403059,405.0,5.943,1.6069871
1_1_179_810_2018-11-01 00:44:38.837691,,0.712,0.19252479
1_1_193_827_2018-11-01 12:24:44.795402,404.0,12.037,3.2548046
1_1_178_824_2018-11-01 12:36:34.589955,933.0,36.737,9.933684
1_1_194_821_2018-11-01 12:40:38.037593,651.0,11.944,3.2296574
1_1_178_823_2018-11-01 12:48:14.268383,406.0,10.588,2.8629951
1_1_191_789_2018-11-01 12:50:56.998469,483.0,5.961,1.6118543
1_1_191_785_2018-11-01 12:52:14.911288,368.0,3.221,0.8709583
1_1_179_799_2018-11-01 12:54:05.848351,,0.735,0.198744
1_1_193_819_2018-11-01 13:14:14.368584,334.0,12.236,3.3086143
1_1_193_820_2018-11-01 13:15:25.837292,,0.817,0.22091678
1_1_194_826_2018-11-01 13:29:46.010449,322.0,15.652,4.2323008
1_1_178_828_2018-11-01 13:30:46.477155,176.0,14.925,4.03572
1_1_193_829_2018-11-01 13:32:14.329831,371.0,11.828,3.198291
1_1_179_796_2018-11-01 13:36:20.246957,,0.857,0.23173279
1_1_191_803_2018-11-01 13:37:50.046321,481.0,13.243,3.580907
1_1_193_825_2018-11-01 13:44:54.978085,,0.878,0.2374112
1_1_178_817_2018-11-01 13:46:56.052928,414.0,11.881,3.2126222
1_1_179_810_2018-11-01 13:47:59.240170,,0.841,0.2274064
1_1_179_799_2018-11-01 13:51:03.507054,401.0,42.379,11.459282
1_1_179_781_2018-11-01 13:52:43.008358,416.0,4.289,1.1597456
1_1_191_805_2018-11-01 13:54:34.248548,724.0,19.144,5.176537
1_1_194_822_2018-11-01 14:08:31.705461,474.0,17.014,4.6005855
1_1_194_818_2018-11-01 14:12:06.094746,476.0,12.255,3.313752
1_1_193_816_2018-11-01 14:14:24.805102,480.0,13.584,3.6731133
1_1_179_809_2018-11-01 14:22:11.152571,537.0,20.047,5.4207087
1_1_179_815_2018-11-01 14:22:47.792871,,0.884,0.2390336
1_1_191_780_2018-11-01 14:24:00.272332,592.0,6.45,1.7440798
1_1_179_777_2018-11-01 14:25:08.132758,574.0,20.106,5.436662
1_1_179_787_2018-11-01 14:25:54.032320,1074.0,14.741,3.9859662
1_1_179_800_2018-11-01 14:27:50.563536,425.0,4.323,1.1689391
1_1_179_791_2018-11-01 14:29:08.363061,630.0,8.515,2.302456
1_1_179_797_2018-11-01 14:30:17.432673,726.0,5.07,1.3709279
1_1_191_785_2018-11-01 14:32:12.584896,368.0,4.819,1.3030574
1_1_179_783_2018-11-01 14:34:06.363643,410.0,4.922,1.3309088
1_1_179_813_2018-11-01 14:38:55.836088,551.0,8.646,2.3378782
1_1_179_796_2018-11-01 14:42:00.755721,581.0,17.642,4.7703967
1_1_179_788_2018-11-01 14:42:35.916053,365.0,3.204,0.86636156
1_1_191_808_2018-11-01 14:45:18.179159,374.0,6.684,1.8073535
1_1_191_807_2018-11-01 14:46:03.489706,220.0,7.518,2.0328672
1_1_179_801_2018-11-01 14:46:52.174221,346.0,9.317,2.5193167
1_1_191_802_2018-11-01 14:50:29.571204,526.0,6.53,1.765712
1_1_179_790_2018-11-01 14:51:36.236088,531.0,20.453,5.530491
1_1_191_782_2018-11-01 14:56:19.167503,1078.0,16.672,4.5081086
1_1_179_779_2018-11-01 14:57:34.059201,372.0,5.06,1.3682239
1_1_191_778_2018-11-01 15:05:16.800371,444.0,2.834,0.7663136
1_1_191_806_2018-11-01 15:10:41.227800,,1.005,0.271752
1_1_191_812_2018-11-01 15:14:06.907191,983.0,3.532,0.9550528
1_1_191_795_2018-11-01 15:17:36.686666,597.0,6.165,1.6670159
1_1_179_798_2018-11-01 15:17:59.100410,,0.932,0.2520128
1_1_191_793_2018-11-01 15:21:49.350932,631.0,34.66,9.372064
1_1_191_784_2018-11-01 15:24:06.709459,386.0,6.222,1.6824287
1_1_191_792_2018-11-01 15:29:52.793542,171.0,14.104,3.8137214
1_1_191_811_2018-11-01 15:31:41.557466,,0.846,0.2287584
1_1_191_804_2018-11-01 15:34:03.350219,337.0,14.192,3.8375168
1_1_179_813_2018-11-01 18:22:22.246961,551.0,1.292,0.3493568
1_1_179_777_2018-11-01 18:47:48.340265,342.0,37.67,10.185967
1_1_193_820_2018-11-01 18:49:31.835066,,0.797,0.21550879
1_1_191_806_2018-11-01 19:15:08.616303,607.0,8.569,2.3170576
1_1_179_794_2018-11-01 19:30:48.852868,,0.751,0.20307039
1_1_191_808_2018-11-01 19:44:39.801669,,0.906,0.24498239
1_1_191_786_2018-11-01 20:11:19.530732,742.0,2.625,0.70979995
1_1_179_801_2018-11-01 21:06:47.711441,428.0,9.247,2.5003886
1_1_191_807_2018-11-01 21:43:18.728441,,0.909,0.24579358
1_1_191_782_2018-11-01 23:07:00.138467,382.0,8.941,2.4176462
1_1_193_820_2018-11-01 23:10:24.556555,,0.774,0.20928958
1_1_193_829_2018-11-01 23:16:50.297111,507.0,15.687,4.2417645
1_1_194_826_2018-11-01 23:19:13.607823,467.0,9.999,2.7037294
1_1_178_828_2018-11-02 00:09:26.042994,405.0,6.09,1.646736
1_1_191_789_2018-11-02 12:43:08.298070,483.0,5.986,1.6186143
1_1_194_821_2018-11-02 12:45:57.121027,651.0,12.218,3.3037472
1_1_178_823_2018-11-02 12:52:33.935026,406.0,10.683,2.888683
1_1_193_825_2018-11-02 13:01:17.946186,371.0,12.284,3.3215935
1_1_191_802_2018-11-02 13:02:19.325525,439.0,33.829,9.147361
1_1_193_820_2018-11-02 13:03:44.155650,365.0,6.342,1.7148768
1_1_193_819_2018-11-02 13:13:46.176927,334.0,11.712,3.1669247
1_1_178_828_2018-11-02 13:14:44.996162,553.0,12.506,3.381622
1_1_194_822_2018-11-02 13:16:30.566312,378.0,27.373,7.4016585
1_1_193_816_2018-11-02 13:19:53.868766,933.0,28.211,7.628254
1_1_191_807_2018-11-02 13:23:13.913167,368.0,7.36,1.9901439
1_1_193_827_2018-11-02 13:24:02.935344,344.0,7.758,2.097763
1_1_194_818_2018-11-02 13:26:50.654122,476.0,8.012,2.1664448
1_1_178_817_2018-11-02 13:28:43.875289,176.0,14.811,4.0048943
1_1_179_787_2018-11-02 13:29:01.167772,169.0,8.428,2.2789311
1_1_178_824_2018-11-02 13:50:38.813913,,0.799,0.2160496
1_1_194_826_2018-11-02 13:51:10.416084,466.0,2.423,0.6551792
1_1_193_829_2018-11-02 13:54:02.026872,414.0,12.635,3.416504
1_1_179_783_2018-11-02 14:00:13.234977,440.0,2.844,0.7690176
1_1_179_791_2018-11-02 14:02:12.166167,,0.728,0.1968512
1_1_179_799_2018-11-02 14:04:15.015269,581.0,18.34,4.959136
1_1_179_797_2018-11-02 14:06:50.215719,726.0,4.969,1.3436176
1_1_179_800_2018-11-02 14:10:26.207026,983.0,2.398,0.64841914
1_1_179_810_2018-11-02 14:10:38.052457,481.0,20.049,5.4212494
1_1_179_815_2018-11-02 14:11:39.396400,409.0,6.819,1.8438574
1_1_191_803_2018-11-02 14:12:10.564064,528.0,46.682,12.622812
1_1_191_811_2018-11-02 14:24:02.683771,194.0,15.292,4.1349564
1_1_191_785_2018-11-02 14:24:15.554892,592.0,5.483,1.4826031
1_1_179_779_2018-11-02 14:25:42.963415,942.0,8.488,2.295155
1_1_179_781_2018-11-02 14:28:34.266011,425.0,4.079,1.1029615
1_1_191_795_2018-11-02 14:29:55.107109,436.0,17.796,4.812038
1_1_179_796_2018-11-02 14:31:14.385565,410.0,7.093,1.917947
1_1_191_782_2018-11-02 14:33:51.263559,826.0,23.043,6.230827
1_1_179_794_2018-11-02 14:37:56.994488,,0.86,0.23254399
1_1_179_788_2018-11-02 14:38:55.967078,,0.906,0.24498239
1_1_179_809_2018-11-02 14:46:44.617741,474.0,18.223,4.927499
1_1_191_792_2018-11-02 14:48:18.517304,374.0,8.041,2.1742864
1_1_179_777_2018-11-02 14:50:48.268896,574.0,33.192,8.975117
1_1_179_801_2018-11-02 14:50:55.056141,,0.818,0.22118719
1_1_179_813_2018-11-02 14:58:37.684910,742.0,2.773,0.74981916
1_1_191_804_2018-11-02 14:59:34.498070,,0.811,0.21929438
1_1_191_780_2018-11-02 15:05:06.796433,597.0,6.149,1.6626896
1_1_191_805_2018-11-02 15:13:22.898045,628.0,29.894,8.083337
1_1_191_808_2018-11-02 15:14:15.589423,,0.768,0.20766719
1_1_179_790_2018-11-02 15:15:02.572416,630.0,8.587,2.3219247
1_1_191_778_2018-11-02 15:19:05.489104,400.0,7.927,2.1434608
1_1_191_786_2018-11-02 15:19:18.753067,432.0,9.595,2.594488
1_1_191_812_2018-11-02 15:21:47.909298,611.0,42.748,11.559059
1_1_191_806_2018-11-02 15:21:50.757981,1078.0,12.551,3.3937902
1_1_191_793_2018-11-02 15:22:52.237154,428.0,14.421,3.8994381
1_1_191_784_2018-11-02 15:26:12.792696,207.0,2.492,0.67383677
1_1_178_824_2018-11-02 18:15:43.672017,1074.0,14.482,3.9159327
1_1_191_804_2018-11-02 18:39:59.460954,340.0,11.528,3.117171
1_1_179_791_2018-11-02 18:43:30.169027,,0.838,0.2265952
1_1_179_781_2018-11-02 18:43:43.779729,537.0,7.29,1.9712158
1_1_179_788_2018-11-02 18:44:02.749293,507.0,15.069,4.0746574
1_1_191_784_2018-11-02 19:06:49.468733,336.0,10.915,2.9514158
1_1_179_801_2018-11-02 19:46:51.930296,551.0,8.297,2.2435086
1_1_179_797_2018-11-02 19:51:15.455300,345.0,13.538,3.660675
1_1_194_826_2018-11-02 20:13:14.863031,,0.751,0.20307039
1_1_179_777_2018-11-02 20:29:54.102605,1055.0,6.522,1.7635487
1_1_194_821_2018-11-02 21:03:12.165885,608.0,8.582,2.3205726
1_1_193_819_2018-11-02 21:35:21.265209,607.0,5.471,1.4793584
1_1_179_796_2018-11-02 21:54:14.616716,1025.0,4.33,1.1708319
1_1_194_826_2018-11-02 22:01:51.475627,171.0,6.366,1.7213664
1_1_179_800_2018-11-02 22:35:42.133165,425.0,4.586,1.2400544
1_1_191_811_2018-11-02 22:40:50.241743,,0.84,0.22713599
1_1_178_823_2018-11-02 23:47:14.626183,410.0,13.623,3.683659
1_1_179_798_2018-11-02 23:57:42.636884,,0.801,0.21659039
1_1_178_828_2018-11-03 00:42:56.117308,405.0,5.996,1.6213182
1_1_178_823_2018-11-03 12:48:33.183431,406.0,11.64,3.147456
1_1_194_818_2018-11-03 14:55:49.678234,,0.834,0.22551359
1_1_178_824_2018-11-03 20:52:21.061302,,0.753,0.2036112
1_1_179_783_2018-11-04 18:39:24.976972,,0.76,0.20550399
1_1_179_783_2018-11-04 19:23:13.348661,413.0,5.396,1.4590783
1_1_191_785_2018-11-05 13:17:35.275900,368.0,8.035,2.172664
1_1_179_797_2018-11-05 13:27:01.374378,194.0,20.503,5.544011
1_1_178_824_2018-11-05 13:30:10.666884,933.0,51.109,13.819873
1_1_191_789_2018-11-05 13:41:36.474133,483.0,6.004,1.6234816
1_1_178_823_2018-11-05 13:47:15.194638,406.0,11.063,2.991435
1_1_191_802_2018-11-05 14:03:20.205695,439.0,7.592,2.0528767
1_1_193_825_2018-11-05 14:07:25.291710,404.0,12.291,3.3234863
1_1_193_829_2018-11-05 14:07:35.544481,1117.0,2.441,0.66004634
1_1_178_828_2018-11-05 14:08:44.644712,553.0,8.653,2.339771
1_1_194_826_2018-11-05 14:13:18.177404,463.0,9.398,2.541219
1_1_193_820_2018-11-05 14:13:44.374531,,0.846,0.2287584
1_1_193_819_2018-11-05 14:13:58.258065,334.0,7.73,2.0901918
1_1_193_827_2018-11-05 14:14:00.206888,371.0,11.924,3.2242494
1_1_193_816_2018-11-05 14:27:00.947448,361.0,35.095,9.489688
1_1_179_787_2018-11-05 14:28:34.298985,169.0,8.385,2.267304
1_1_178_817_2018-11-05 14:29:07.838704,176.0,15.961,4.3158545
1_1_194_822_2018-11-05 14:31:54.877561,,0.757,0.2046928
1_1_179_810_2018-11-05 14:34:58.085597,826.0,32.893,8.894267
1_1_179_799_2018-11-05 14:44:35.630308,581.0,26.196,7.083398
1_1_179_788_2018-11-05 14:45:32.206530,726.0,6.52,1.7630079
1_1_191_780_2018-11-05 14:55:50.387835,730.0,11.889,3.2147853
1_1_179_800_2018-11-05 14:56:32.454690,462.0,2.754,0.74468154
1_1_179_791_2018-11-05 14:56:45.807808,1118.0,6.185,1.672424
1_1_194_818_2018-11-05 14:57:15.735724,365.0,6.344,1.7154175
1_1_194_821_2018-11-05 14:58:17.154661,414.0,12.612,3.4102848
1_1_179_777_2018-11-05 14:59:06.757581,507.0,26.825,7.25348
1_1_179_796_2018-11-05 15:01:34.457083,409.0,7.024,1.8992896
1_1_179_809_2018-11-05 15:09:27.119051,378.0,27.523,7.4422193
1_1_179_815_2018-11-05 15:09:49.328871,480.0,13.775,3.7247598
1_1_191_785_2018-11-05 15:09:53.866688,444.0,2.753,0.7444112
1_1_179_783_2018-11-05 15:12:19.917756,387.0,55.493725,15.005503
1_1_179_798_2018-11-05 15:14:47.708384,,0.939,0.2539056
1_1_179_801_2018-11-05 15:15:19.282591,481.0,50.347,13.613829
1_1_179_794_2018-11-05 15:18:47.527401,537.0,31.528,8.52517
1_1_179_813_2018-11-05 15:19:50.152118,346.0,13.476,3.6439102
1_1_191_795_2018-11-05 15:21:11.158826,,0.939,0.2539056
1_1_179_779_2018-11-05 15:25:45.029229,,0.898,0.24281919
1_1_191_807_2018-11-05 15:28:03.394492,592.0,10.97,2.9662879
1_1_191_782_2018-11-05 15:29:59.918224,526.0,10.719,2.8984175
1_1_179_790_2018-11-05 15:32:19.084127,474.0,32.905,8.8975115
1_1_191_806_2018-11-05 15:40:39.792103,500.0,22.504,6.085081
1_1_191_786_2018-11-05 15:40:57.917602,340.0,39.532,10.689453
1_1_191_804_2018-11-05 15:41:00.975586,551.0,10.926,2.9543903
1_1_191_793_2018-11-05 15:41:27.196392,458.0,39.887,10.785444
1_1_191_778_2018-11-05 15:42:43.963612,410.0,4.925,1.33172
1_1_191_812_2018-11-05 15:43:35.913828,372.0,15.581,4.2131023
1_1_191_805_2018-11-05 15:46:43.532987,476.0,8.633,2.3343632
1_1_191_811_2018-11-05 15:48:40.100905,396.0,61.343,16.587147
1_1_191_792_2018-11-05 15:51:18.044124,983.0,2.894,0.7825376
1_1_191_784_2018-11-05 15:55:05.996874,531.0,30.884,8.351033
1_1_191_808_2018-11-05 16:00:00.834971,374.0,7.081,1.9147023
1_1_191_795_2018-11-05 16:38:05.889336,436.0,30.841,8.339406
1_1_193_829_2018-11-05 19:50:17.918361,828.0,7.915,2.1402159
1_1_194_826_2018-11-05 19:51:08.418711,832.0,26.89,7.2710557
1_1_179_800_2018-11-05 20:04:46.069243,345.0,11.303,3.0563312
1_1_179_798_2018-11-05 21:15:30.129787,,0.84,0.22713599
1_1_191_808_2018-11-05 21:19:25.150483,462.0,1.964,0.5310656
1_1_191_804_2018-11-05 22:09:06.647526,551.0,1.376,0.3720704
1_1_194_822_2018-11-05 22:16:07.149695,576.0,11.698,3.163139
1_1_191_806_2018-11-05 22:41:08.100090,608.0,13.791,3.7290864
1_1_178_828_2018-11-05 22:54:33.826631,423.0,6.966,1.8836063
1_1_193_827_2018-11-05 23:09:40.336259,76.0,11.375,3.0758
1_1_191_802_2018-11-05 23:18:07.355569,190.0,6.569,1.7762575
1_1_193_820_2018-11-05 23:49:00.875946,220.0,4.059,1.0975536
1_1_178_828_2018-11-06 00:32:02.048494,607.0,8.294,2.2426975
1_1_193_825_2018-11-06 00:41:32.820330,383.0,9.75,2.6364
1_1_178_823_2018-11-06 00:45:56.341121,171.0,5.224,1.4125695
1_1_193_819_2018-11-06 01:08:35.089055,405.0,6.001,1.6226703
1_1_178_823_2018-11-06 06:40:12.520306,405.0,4.03,1.089712
1_1_178_824_2018-11-06 13:15:31.037434,933.0,23.684,6.4041533
1_1_194_821_2018-11-06 13:25:09.108653,651.0,12.22,3.304288
1_1_191_785_2018-11-06 13:26:19.161046,368.0,1.166,0.3152864
1_1_193_825_2018-11-06 13:29:11.710092,404.0,11.903,3.218571
1_1_191_789_2018-11-06 13:37:36.536912,483.0,5.976,1.6159103
1_1_178_823_2018-11-06 13:48:33.738412,406.0,10.388,2.808915
1_1_194_826_2018-11-06 13:52:43.719987,521.0,5.872,1.5877888
1_1_179_796_2018-11-06 13:58:58.756982,439.0,35.057,9.479412
1_1_193_827_2018-11-06 14:01:30.820816,344.0,3.874,1.0475296
1_1_178_828_2018-11-06 14:08:40.558234,356.0,5.882,1.5904927
1_1_193_819_2018-11-06 14:15:00.810119,334.0,8.123,2.196459
1_1_191_785_2018-11-06 14:18:43.803904,368.0,6.689,1.8087056
1_1_178_817_2018-11-06 14:21:30.160417,553.0,8.887,2.4030447
1_1_193_820_2018-11-06 14:24:38.267575,169.0,8.117,2.1948366
1_1_179_788_2018-11-06 14:27:09.444568,726.0,5.005,1.353352
1_1_193_816_2018-11-06 14:28:03.959572,462.0,1.903,0.5145712
1_1_179_799_2018-11-06 14:34:53.456838,1118.0,14.144,3.8245375
1_1_193_829_2018-11-06 14:41:16.290032,371.0,11.97,3.236688
1_1_194_822_2018-11-06 14:43:00.111233,409.0,6.942,1.8771167
1_1_179_810_2018-11-06 14:43:37.557025,481.0,20.215,5.466136
1_1_194_818_2018-11-06 14:47:13.178296,576.0,16.065,4.343976
1_1_179_815_2018-11-06 14:47:33.210348,1074.0,8.468,2.2897472
1_1_191_803_2018-11-06 14:57:55.313619,826.0,17.935,4.8496237
1_1_179_790_2018-11-06 15:02:46.080291,,0.939,0.2539056
1_1_179_791_2018-11-06 15:03:27.261920,581.0,20.883,5.646763
1_1_179_813_2018-11-06 15:06:06.067677,597.0,4.884,1.3206335
1_1_191_793_2018-11-06 15:09:59.504969,724.0,13.695,3.7031279
1_1_179_783_2018-11-06 15:10:37.560374,443.0,9.941,2.6880462
1_1_179_781_2018-11-06 15:23:07.320241,480.0,11.627,3.1439407
1_1_179_797_2018-11-06 15:23:12.198592,474.0,18.991,5.135166
1_1_191_782_2018-11-06 15:27:21.949560,410.0,4.963,1.3419951
1_1_179_777_2018-11-06 15:27:36.278584,,0.907,0.24525279
1_1_179_794_2018-11-06 15:28:30.471410,,0.888,0.2401152
1_1_191_780_2018-11-06 15:33:59.682281,592.0,9.131,2.4690223
1_1_179_779_2018-11-06 15:36:50.975012,531.0,17.093,4.6219473
1_1_191_795_2018-11-06 15:37:23.937622,526.0,3.967,1.0726768
1_1_179_809_2018-11-06 15:41:14.062263,416.0,3.363,0.90935516
1_1_191_811_2018-11-06 15:43:00.952875,436.0,21.025,5.6851597
1_1_179_801_2018-11-06 15:46:41.527884,365.0,3.34,0.90313596
1_1_179_800_2018-11-06 15:52:06.011151,983.0,2.642,0.7143968
1_1_179_798_2018-11-06 15:53:37.040360,577.0,5.755,1.556152
1_1_191_804_2018-11-06 15:56:27.381049,342.0,26.66,7.2088637
1_1_179_787_2018-11-06 15:56:53.985371,425.0,4.291,1.1602863
1_1_191_806_2018-11-06 15:57:08.466745,220.0,6.648,1.7976191
1_1_191_807_2018-11-06 15:58:07.682682,476.0,12.935,3.497624
1_1_191_802_2018-11-06 15:58:24.323000,607.0,11.446,3.0949984
1_1_191_778_2018-11-06 15:59:17.212733,444.0,2.784,0.75279355
1_1_191_805_2018-11-06 15:59:43.487287,374.0,7.355,1.988792
1_1_191_812_2018-11-06 16:00:40.025714,376.0,6.182,1.6716127
1_1_191_808_2018-11-06 16:01:23.013025,335.0,15.065,4.0735755
1_1_191_786_2018-11-06 16:01:50.661438,,0.874,0.23632959
1_1_191_792_2018-11-06 16:08:30.583292,1078.0,16.284,4.4031935
1_1_191_784_2018-11-06 16:12:06.796762,611.0,29.919,8.090097
1_1_193_827_2018-11-06 16:43:24.655820,336.0,6.581,1.7795023
1_1_191_786_2018-11-06 18:25:05.280100,372.0,4.142,1.1199968
1_1_193_827_2018-11-06 19:12:02.449634,730.0,12.408,3.355123
1_1_194_822_2018-11-06 19:44:21.158205,346.0,7.084,1.9155135
1_1_193_816_2018-11-06 20:31:12.026759,331.0,22.017,5.953397
1_1_179_779_2018-11-06 20:39:57.413778,345.0,12.747,3.4467885
1_1_191_784_2018-11-06 21:09:30.279438,,0.768,0.20766719
1_1_179_777_2018-11-06 21:29:09.569832,393.0,14.968,4.047347
1_1_194_821_2018-11-06 22:05:03.798109,608.0,16.678,4.509731
1_1_178_828_2018-11-06 23:02:07.306963,1169.0,2.466,0.6668064
1_1_193_825_2018-11-06 23:52:10.754403,423.0,8.953,2.420891
1_1_194_821_2018-11-07 02:52:08.703748,,0.602,0.16278079
1_1_178_823_2018-11-07 03:02:08.863505,405.0,5.987,1.6188847
1_1_193_819_2018-11-07 05:46:23.754008,449.0,6.655,1.799512
1_1_178_817_2018-11-07 13:31:30.712020,933.0,29.161,7.8851337
1_1_191_789_2018-11-07 13:39:34.874195,483.0,5.951,1.6091504
1_1_194_821_2018-11-07 13:40:50.841846,651.0,12.05,3.2583199
1_1_179_801_2018-11-07 14:02:23.599710,401.0,42.162,11.400604
1_1_178_828_2018-11-07 14:03:52.928103,553.0,8.56,2.314624
1_1_193_829_2018-11-07 14:09:32.334792,1117.0,2.425,0.65571994
1_1_179_797_2018-11-07 14:11:00.940520,726.0,5.558,1.5028832
1_1_179_815_2018-11-07 14:13:20.200927,1180.0,8.82,2.3849277
1_1_193_819_2018-11-07 14:14:05.090250,334.0,13.644,3.6893375
1_1_193_827_2018-11-07 14:15:33.820060,344.0,3.76,1.016704
1_1_193_820_2018-11-07 14:17:36.459841,470.0,5.464,1.4774656
1_1_191_807_2018-11-07 14:17:45.563579,368.0,7.922,2.1421087
1_1_179_796_2018-11-07 14:19:24.299526,,0.811,0.21929438
1_1_191_802_2018-11-07 14:20:21.358116,730.0,29.918,8.089827
1_1_178_823_2018-11-07 14:27:41.720006,169.0,8.046,2.1756382
1_1_193_816_2018-11-07 14:29:58.250867,356.0,7.886,2.1323743
1_1_194_818_2018-11-07 14:30:26.910815,176.0,14.837,4.0119247
1_1_194_826_2018-11-07 14:42:34.456088,576.0,12.13,3.2799518
1_1_179_799_2018-11-07 14:44:08.897973,1118.0,14.151,3.8264303
1_1_194_822_2018-11-07 14:44:34.578137,647.0,8.167,2.2083566
1_1_179_810_2018-11-07 14:45:27.225734,826.0,15.537,4.2012043
1_1_178_824_2018-11-07 14:50:00.829218,365.0,4.196,1.1345984
1_1_179_800_2018-11-07 14:54:21.985077,1182.0,13.628,3.6850111
1_1_179_791_2018-11-07 14:54:23.086837,387.0,14.796,4.0008383
1_1_179_809_2018-11-07 14:54:47.554995,416.0,5.923,1.6015791
1_1_193_825_2018-11-07 14:57:33.005250,1074.0,9.583,2.591243
1_1_179_798_2018-11-07 15:00:21.357453,,0.943,0.25498718
1_1_179_813_2018-11-07 15:04:54.872816,551.0,13.271,3.5884783
1_1_179_777_2018-11-07 15:08:13.035885,351.0,27.636,7.472774
1_1_179_794_2018-11-07 15:10:22.546371,378.0,33.526,9.065431
1_1_179_787_2018-11-07 15:12:33.597511,386.0,6.487,1.7540847
1_1_191_780_2018-11-07 15:14:06.301643,581.0,18.738,5.0667553
1_1_179_781_2018-11-07 15:18:07.399062,462.0,2.78,0.75171196
1_1_191_785_2018-11-07 15:26:38.330118,592.0,9.588,2.592595
1_1_179_783_2018-11-07 15:27:57.693882,335.0,13.463,3.6403952
1_1_179_788_2018-11-07 15:29:37.602775,425.0,4.456,1.2049023
1_1_179_790_2018-11-07 15:33:43.689100,474.0,18.805,5.084872
1_1_179_779_2018-11-07 15:33:57.689923,410.0,4.959,1.3409135
1_1_191_803_2018-11-07 15:35:28.799596,481.0,22.529,6.091841
1_1_191_812_2018-11-07 15:42:08.525941,443.0,14.031,3.7939823
1_1_191_782_2018-11-07 15:42:39.679563,526.0,13.138,3.552515
1_1_191_784_2018-11-07 15:49:26.811400,611.0,40.152,10.8571005
1_1_191_793_2018-11-07 15:49:43.379967,382.0,12.366,3.3437662
1_1_191_792_2018-11-07 15:49:51.550668,444.0,2.803,0.7579312
1_1_191_811_2018-11-07 15:51:00.621849,888.0,39.897,10.788148
1_1_191_805_2018-11-07 15:51:50.189098,983.0,3.085,0.834184
1_1_191_808_2018-11-07 15:52:19.790427,373.0,15.82,4.2777276
1_1_191_804_2018-11-07 15:58:05.297123,436.0,22.562,6.1007648
1_1_191_786_2018-11-07 15:59:28.309713,374.0,7.225,1.9536399
1_1_193_827_2018-11-07 16:43:04.501654,336.0,11.317,3.0601168
1_1_193_829_2018-11-07 19:12:42.318400,371.0,12.186,3.2950943
1_1_179_791_2018-11-07 19:33:58.594493,607.0,7.641,2.0661263
1_1_179_777_2018-11-07 19:47:44.563835,220.0,12.448,3.3659391
1_1_179_810_2018-11-07 20:04:03.498981,344.0,7.595,2.0536878
1_1_193_820_2018-11-07 20:12:59.453923,387.0,20.673,5.589979
1_1_179_813_2018-11-07 21:04:18.359161,826.0,4.16,1.1248639
1_1_179_796_2018-11-07 21:08:46.657606,439.0,15.257,4.1254926
1_1_194_821_2018-11-07 22:29:03.621390,467.0,9.917,2.6815567
